object	program	c_insns	rust_insns	c_entry	rust_entry	c_funcs	rust_funcs	c_stack	rust_stack	c_alu64	c_alu32	c_ldx_stack	c_stx_stack	c_ldx_mem	c_stx_mem	c_ld_imm64	c_branch	c_goto	c_call_helper	c_call_bpf2bpf	c_call_kfunc	c_atomic	c_endian	c_exit	c_ld_abs_ind	c_other	rust_alu64	rust_alu32	rust_ldx_stack	rust_stx_stack	rust_ldx_mem	rust_stx_mem	rust_ld_imm64	rust_branch	rust_goto	rust_call_helper	rust_call_bpf2bpf	rust_call_kfunc	rust_atomic	rust_endian	rust_exit	rust_ld_abs_ind	rust_other
cgroup_mprog	cgroup/getsockopt:getsockopt_1	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
cgroup_mprog	cgroup/getsockopt:getsockopt_2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
cgroup_mprog	cgroup/getsockopt:getsockopt_3	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
cgroup_mprog	cgroup/getsockopt:getsockopt_4	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
cgroup_preorder	cgroup/getsockopt:child	13	13	13	13	1	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0
cgroup_preorder	cgroup/getsockopt:child_2	13	13	13	13	1	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0
cgroup_preorder	cgroup/getsockopt:parent	13	13	13	13	1	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0
cgroup_preorder	cgroup/getsockopt:parent_2	13	13	13	13	1	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	2	4	1	0	0	0	0	0	0	1	0	0
cgroup_skb_direct_packet_access	cgroup_skb/ingress:direct_packet_access	6	6	6	6	1	1	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
cgroup_skb_sk_lookup_kern	cgroup_skb/ingress:ingress_lookup	86	102	86	102	1	1	104	104	23	16	12	11	2	0	2	11	0	8	0	0	0	0	1	0	0	23	24	12	19	2	0	2	11	0	8	0	0	0	0	1	0	0
cgroup_storage	cgroup/sock_create:trigger_oob	19	18	19	18	1	1	4	4	5	4	0	1	0	1	4	1	0	2	0	0	0	0	1	0	0	5	3	0	1	0	1	4	1	0	2	0	0	0	0	1	0	0
cgroup_storage	cgroup_skb/egress:bpf_prog	9	9	9	9	1	1	0	0	2	1	0	0	1	0	2	0	0	1	0	0	1	0	1	0	0	2	1	0	0	1	0	2	0	0	1	0	0	1	0	1	0	0
cgroup_tcp_skb	cgroup_skb/egress:client_egress	68	75	68	75	1	1	60	64	7	13	6	0	5	2	14	12	5	2	0	0	0	1	1	0	0	6	10	6	8	5	5	14	12	5	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/egress:client_egress_srv	73	76	73	76	1	1	60	64	7	13	6	0	5	2	14	14	8	2	0	0	0	1	1	0	0	6	10	6	8	5	5	14	13	5	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/egress:server_egress	73	76	73	76	1	1	60	64	7	13	6	0	5	2	14	14	8	2	0	0	0	1	1	0	0	6	10	6	8	5	5	14	13	5	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/egress:server_egress_srv	68	75	68	75	1	1	60	64	7	13	6	0	5	2	14	12	5	2	0	0	0	1	1	0	0	6	10	6	8	5	5	14	12	5	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/ingress:client_ingress	73	76	73	76	1	1	60	64	7	13	6	0	5	2	14	14	8	2	0	0	0	1	1	0	0	6	10	6	8	5	5	14	13	5	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/ingress:client_ingress_srv	68	75	68	75	1	1	60	64	7	13	6	0	5	2	14	12	5	2	0	0	0	1	1	0	0	6	10	6	8	5	5	14	12	5	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/ingress:server_ingress	80	86	80	86	1	1	60	64	7	15	7	0	5	2	16	15	9	2	0	0	0	1	1	0	0	6	11	7	8	5	6	16	15	8	2	0	0	0	1	1	0	0
cgroup_tcp_skb	cgroup_skb/ingress:server_ingress_srv	82	84	82	84	1	1	60	64	7	15	7	0	5	2	16	16	10	2	0	0	0	1	1	0	0	6	11	7	8	5	6	16	15	6	2	0	0	0	1	1	0	0
cgrp_ls_attach_cgroup	cgroup/connect6:set_cookie	25	25	25	25	1	1	0	0	7	1	0	0	4	2	2	5	0	3	0	0	0	0	1	0	0	6	1	0	0	4	2	2	5	1	3	0	0	0	0	1	0	0
cgrp_ls_attach_cgroup	fexit/inet_stream_connect:update_cookie_tracing	22	23	22	23	1	1	0	0	4	1	0	0	8	1	2	3	0	2	0	0	0	0	1	0	0	5	1	0	0	7	1	2	3	1	2	0	0	0	0	1	0	0
cgrp_ls_attach_cgroup	sockops:update_cookie_sockops	29	30	29	30	1	1	0	0	7	2	0	0	7	1	2	6	0	3	0	0	0	0	1	0	0	7	2	0	0	7	1	2	6	1	3	0	0	0	0	1	0	0
cgrp_ls_negative	tp_btf/sys_enter:on_enter	9	9	9	9	1	1	0	0	3	1	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	3	1	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0
cgrp_ls_recursion	fentry/bpf_local_storage_update:on_update	59	44	59	22	1	2	0	0	19	1	0	0	8	4	12	6	1	5	2	0	0	0	1	0	0	13	1	0	0	6	2	8	4	1	3	4	0	0	0	2	0	0
cgrp_ls_recursion	tp_btf/sys_enter:on_enter	55	40	55	22	1	2	0	0	19	1	0	0	4	4	12	6	1	5	2	0	0	0	1	0	0	11	1	0	0	4	2	8	4	1	3	4	0	0	0	2	0	0
cgrp_ls_sleepable	?fentry.s/__x64_sys_getpgid:cgrp1_no_rcu_lock	29	33	29	19	1	2	0	0	6	1	0	0	5	1	8	3	0	2	2	0	0	0	1	0	0	8	1	0	0	5	1	8	3	0	2	3	0	0	0	2	0	0
cgrp_ls_sleepable	?fentry.s/__x64_sys_getpgid:no_rcu_lock	22	25	22	11	1	2	0	0	3	1	0	0	6	1	6	2	0	2	0	0	0	0	1	0	0	4	1	0	0	6	1	6	2	0	2	1	0	0	0	2	0	0
cgrp_ls_sleepable	?fentry.s/__x64_sys_getpgid:yes_rcu_lock	51	44	51	30	1	2	0	0	10	1	0	0	10	2	14	5	1	3	4	0	0	0	1	0	0	9	1	0	0	8	1	10	4	1	2	6	0	0	0	2	0	0
cgrp_ls_sleepable	?iter.s/cgroup:cgroup_iter	16	17	16	17	1	1	0	0	3	1	0	0	3	1	4	2	0	1	0	0	0	0	1	0	0	3	1	0	0	3	1	4	2	1	1	0	0	0	0	1	0	0
cgrp_ls_sleepable	fexit/bpf_local_storage_update:fexit_update	13	14	13	14	1	1	0	0	0	1	0	0	3	1	4	2	0	1	0	0	0	0	1	0	0	1	1	0	0	3	1	4	2	0	1	0	0	0	0	1	0	0
cgrp_ls_tp_btf	tp_btf/sys_enter:on_enter	90	62	90	27	1	2	0	0	23	5	0	0	8	2	26	11	1	9	2	0	2	0	1	0	0	15	3	0	0	7	1	16	7	1	5	4	0	1	0	2	0	0
cgrp_ls_tp_btf	tp_btf/sys_exit:on_exit	61	48	61	27	1	2	0	0	8	7	0	0	10	0	18	7	1	3	2	0	4	0	1	0	0	7	4	0	0	8	0	12	5	2	2	4	0	2	0	2	0	0
clone_attach_btf_id	fentry/bpf_fentry_test1:fentry_handler	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
connect4_dropper	cgroup/connect4:connect_v4_dropper	12	11	12	11	1	1	0	0	0	3	0	0	3	0	2	2	0	0	0	0	0	1	1	0	0	0	2	0	0	3	0	2	2	0	0	0	0	0	1	1	0	0
connect6_prog	cgroup/connect6:connect_v6_deny_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
connect6_prog	cgroup/connect6:connect_v6_prog	80	74	80	74	1	1	68	64	18	14	4	14	6	3	4	9	2	5	0	0	0	0	1	0	0	16	8	4	16	6	3	4	9	2	5	0	0	0	0	1	0	0
connect_force_port4	cgroup/connect4:connect4	41	36	41	36	1	1	16	16	9	8	0	4	5	4	4	3	0	2	0	0	0	1	1	0	0	7	5	0	4	5	4	4	3	0	2	0	0	0	1	1	0	0
connect_force_port4	cgroup/getpeername4:getpeername4	36	38	36	38	1	1	0	4	8	7	0	0	5	2	4	4	1	3	0	0	0	1	1	0	0	8	7	0	1	5	2	4	4	2	3	0	0	0	1	1	0	0
connect_force_port4	cgroup/getsockname4:getsockname4	29	29	29	29	1	1	0	4	6	9	0	0	2	2	2	3	1	2	0	0	0	1	1	0	0	6	7	0	1	2	2	2	3	2	2	0	0	0	1	1	0	0
connect_force_port6	cgroup/connect6:connect6	52	47	52	47	1	1	28	28	8	8	0	7	8	8	6	3	0	2	0	0	0	1	1	0	0	5	6	0	7	8	8	6	3	0	2	0	0	0	1	1	0	0
connect_force_port6	cgroup/getpeername6:getpeername6	42	44	42	44	1	1	0	4	8	7	0	0	8	5	4	4	1	3	0	0	0	1	1	0	0	8	7	0	1	8	5	4	4	2	3	0	0	0	1	1	0	0
connect_force_port6	cgroup/getsockname6:getsockname6	32	32	32	32	1	1	0	4	7	8	0	0	2	3	4	3	1	2	0	0	0	1	1	0	0	6	7	0	1	2	3	4	3	2	2	0	0	0	1	1	0	0
connect_ping	cgroup/connect4:connect_v4_prog	24	23	24	23	1	1	16	16	3	4	0	2	1	1	8	2	0	1	0	0	1	0	1	0	0	2	3	0	4	1	1	6	2	1	1	0	0	1	0	1	0	0
connect_ping	cgroup/connect6:connect_v6_prog	29	56	29	56	1	1	32	28	3	5	0	4	1	1	10	2	0	1	0	0	1	0	1	0	0	2	3	0	19	17	1	8	2	1	1	0	0	1	0	1	0	0
csum_diff_test	tc:compute_checksum	66	57	66	57	1	1	8	32	3	16	1	1	10	2	28	1	0	3	0	0	0	0	1	0	0	3	17	4	4	3	1	20	1	0	3	0	0	0	0	1	0	0
decap_sanity	tc:decap_sanity	68	78	68	78	1	1	0	44	15	18	0	0	11	3	6	10	0	3	1	0	0	0	1	0	0	21	19	4	2	6	3	6	10	0	5	1	0	0	0	1	0	0
dev_cgroup	cgroup/dev:bpf_prog1	15	15	15	15	1	1	0	0	0	7	0	0	3	0	0	4	0	0	0	0	0	0	1	0	0	0	7	0	0	3	0	0	4	0	0	0	0	0	0	1	0	0
dummy_st_ops_success	struct_ops.s/test_sleepable:test_sleepable	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
dummy_st_ops_success	struct_ops/test_1:test_1	8	7	8	7	1	1	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0
dummy_st_ops_success	struct_ops/test_2:test_2	22	18	22	18	1	1	0	0	7	1	0	0	6	5	2	0	0	0	0	0	0	0	1	0	0	3	1	0	0	6	5	2	0	0	0	0	0	0	0	1	0	0
empty_skb	lwt_xmit:redirect_egress	10	10	10	10	1	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0
empty_skb	lwt_xmit:redirect_ingress	10	10	10	10	1	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0
empty_skb	tc:tc_adjust_room	9	9	9	9	1	1	0	0	1	3	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0
empty_skb	tc:tc_redirect_egress	10	10	10	10	1	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0
empty_skb	tc:tc_redirect_ingress	10	10	10	10	1	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	4	0	0	1	0	0	0	0	1	0	0
exceptions_ext	?fentry:pfentry	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
exceptions_ext	?fentry:throwing_fentry	4	4	4	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
exceptions_ext	?fexit:pfexit	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
exceptions_ext	?fexit:throwing_fexit	4	4	4	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
exceptions_ext	?fmod_ret:pfmod_ret	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
exceptions_ext	?fmod_ret:throwing_fmod_ret	4	4	4	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
exceptions_ext	?freplace:extension	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
exceptions_ext	?freplace:throwing_exception_cb_extension	4	2	4	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
exceptions_ext	?freplace:throwing_extension	4	2	4	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
exhandler_kern	tp_btf/task_newtask:trace_task_newtask	18	21	18	21	1	1	0	0	1	2	0	0	5	1	4	3	0	1	0	0	0	0	1	0	0	4	2	0	0	5	1	4	3	0	1	0	0	0	0	1	0	0
fentry_many_args	fentry/bpf_testmod_fentry_test11:test2	38	38	38	38	1	1	0	0	9	3	0	0	11	1	2	11	0	0	0	0	0	0	1	0	0	9	3	0	0	11	1	2	11	0	0	0	0	0	0	1	0	0
fentry_many_args	fentry/bpf_testmod_fentry_test11:test3	59	30	59	30	1	1	0	0	0	33	0	0	11	1	2	11	0	0	0	0	0	0	1	0	0	1	3	0	0	11	1	2	11	0	0	0	0	0	0	1	0	0
fentry_many_args	fentry/bpf_testmod_fentry_test7:test1	28	26	28	26	1	1	0	0	7	3	0	0	7	1	2	7	0	0	0	0	0	0	1	0	0	5	3	0	0	7	1	2	7	0	0	0	0	0	0	1	0	0
fentry_recursive	fentry/XXX:recursive_attach	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test1:test1	9	9	9	9	1	1	0	0	0	3	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test2:test2	14	12	14	12	1	1	0	0	0	6	0	0	2	1	2	2	0	0	0	0	0	0	1	0	0	1	3	0	0	2	1	2	2	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test3:test3	20	17	20	17	1	1	0	0	1	9	0	0	3	1	2	3	0	0	0	0	0	0	1	0	0	4	3	0	0	3	1	2	3	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test4:test4	17	19	17	19	1	1	0	0	2	3	0	0	4	1	2	4	0	0	0	0	0	0	1	0	0	4	3	0	0	4	1	2	4	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test5:test5	19	21	19	21	1	1	0	0	2	3	0	0	5	1	2	5	0	0	0	0	0	0	1	0	0	4	3	0	0	5	1	2	5	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test6:test6	23	23	23	23	1	1	0	0	4	3	0	0	6	1	2	6	0	0	0	0	0	0	1	0	0	4	3	0	0	6	1	2	6	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test7:test7	8	7	8	7	1	1	0	0	1	1	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0
fentry_test	fentry/bpf_fentry_test8:test8	9	8	9	8	1	1	0	0	1	1	0	0	2	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	1	0	0	0	0	0	0	1	0	0
fexit_bpf2bpf_simple	fexit/test_pkt_md_access:test_main2	11	10	11	10	1	1	0	0	1	1	0	0	3	1	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	2	2	0	0	0	0	0	0	1	0	0
fexit_many_args	fexit/bpf_testmod_fentry_test11:test2	42	40	42	40	1	1	0	0	11	3	0	0	12	1	2	12	0	0	0	0	0	0	1	0	0	9	3	0	0	12	1	2	12	0	0	0	0	0	0	1	0	0
fexit_many_args	fexit/bpf_testmod_fentry_test11:test3	64	32	64	32	1	1	0	0	0	36	0	0	12	1	2	12	0	0	0	0	0	0	1	0	0	1	3	0	0	12	1	2	12	0	0	0	0	0	0	1	0	0
fexit_many_args	fexit/bpf_testmod_fentry_test7:test1	32	30	32	30	1	1	0	0	9	3	0	0	8	1	2	8	0	0	0	0	0	0	1	0	0	7	3	0	0	8	1	2	8	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test1:test1	14	12	14	12	1	1	0	0	0	6	0	0	2	1	2	2	0	0	0	0	0	0	1	0	0	1	3	0	0	2	1	2	2	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test2:test2	19	14	19	14	1	1	0	0	0	9	0	0	3	1	2	3	0	0	0	0	0	0	1	0	0	1	3	0	0	3	1	2	3	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test3:test3	25	19	25	19	1	1	0	0	1	12	0	0	4	1	2	4	0	0	0	0	0	0	1	0	0	4	3	0	0	4	1	2	4	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test4:test4	23	21	23	21	1	1	0	0	6	3	0	0	5	1	2	5	0	0	0	0	0	0	1	0	0	4	3	0	0	5	1	2	5	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test5:test5	25	23	25	23	1	1	0	0	6	3	0	0	6	1	2	6	0	0	0	0	0	0	1	0	0	4	3	0	0	6	1	2	6	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test6:test6	27	25	27	25	1	1	0	0	6	3	0	0	7	1	2	7	0	0	0	0	0	0	1	0	0	4	3	0	0	7	1	2	7	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test7:test7	8	7	8	7	1	1	0	0	1	1	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0
fexit_test	fexit/bpf_fentry_test8:test8	9	8	9	8	1	1	0	0	1	1	0	0	2	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	1	0	0	0	0	0	0	1	0	0
fib_lookup	tc:fib_lookup	12	12	12	12	1	1	0	0	0	2	0	0	1	1	6	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	1	6	0	0	1	0	0	0	0	1	0	0
fmod_ret_freplace	fmod_ret/security_new_get_constant:fmod_ret_test	6	5	6	5	1	1	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0
for_each_array_map_elem	tc:test_pkt_access	35	34	35	34	1	1	4	4	8	2	1	1	1	1	16	1	0	3	0	0	0	0	1	0	0	8	1	1	1	1	1	16	1	0	3	0	0	0	0	1	0	0
for_each_hash_map_elem	tc:test_pkt_access	30	29	30	29	1	1	16	16	6	1	1	2	0	3	14	0	0	2	0	0	0	0	1	0	0	5	1	1	2	0	3	14	0	0	2	0	0	0	0	1	0	0
for_each_map_elem_write_key	raw_tp/sys_enter:test_map_key_write	9	9	9	9	1	1	0	0	2	1	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0
for_each_multi_maps	tc:test_pkt_access	22	26	22	26	1	1	4	4	3	2	1	1	1	1	10	1	0	1	0	0	0	0	1	0	0	5	1	1	1	1	1	12	1	1	1	0	0	0	0	1	0	0
freplace_attach_probe	freplace/handle_kprobe:new_handle_kprobe	18	16	18	16	1	1	4	4	5	4	0	1	0	1	2	1	0	3	0	0	0	0	1	0	0	5	2	0	1	0	1	2	1	0	3	0	0	0	0	1	0	0
freplace_connect4	freplace/do_bind:new_do_bind	9	8	9	8	1	1	16	16	3	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0
freplace_connect_v4_prog	freplace/connect_v4_prog:new_connect_v4_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
freplace_dead_global_func	freplace:freplace_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
freplace_get_constant	freplace/get_constant:security_new_get_constant	8	7	8	7	1	1	0	0	1	1	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0
freplace_global_func	freplace/test_pkt_access:new_test_pkt_access	6	5	2	2	2	2	4	4	0	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0
freplace_int_with_void	freplace/global_func2:test_freplace_int_with_void	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
freplace_progmap	freplace:xdp_cpumap_prog	6	6	6	6	1	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0
freplace_progmap	xdp/cpumap:xdp_drop_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
freplace_unreliable_prog	freplace/btf_unreliable_kprobe:replace_btf_unreliable_kprobe	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
freplace_void	freplace/foo:test_freplace_void	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
fsession_test	fentry/bpf_fentry_test1:test11	9	9	9	9	1	1	0	0	0	3	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0
fsession_test	fexit/bpf_fentry_test1:test10	14	12	14	12	1	1	0	0	0	6	0	0	2	1	2	2	0	0	0	0	0	0	1	0	0	1	3	0	0	2	1	2	2	0	0	0	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test1:test1	22	21	22	21	1	1	0	0	0	9	0	0	2	1	4	4	0	0	1	0	0	0	1	0	0	0	8	0	0	2	1	4	4	0	0	1	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test1:test6	18	17	18	17	1	1	0	0	2	4	0	0	0	1	6	2	0	1	1	0	0	0	1	0	0	2	3	0	0	0	1	6	2	0	1	1	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test1:test7	23	22	23	22	1	1	0	0	3	4	0	0	1	2	8	2	0	0	2	0	0	0	1	0	0	3	3	0	0	1	2	8	2	0	0	2	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test1:test8	23	22	23	22	1	1	0	0	3	4	0	0	1	2	8	2	0	0	2	0	0	0	1	0	0	3	3	0	0	1	2	8	2	0	0	2	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test1:test9	36	35	36	35	1	1	0	0	7	9	0	0	3	3	4	6	1	0	2	0	0	0	1	0	0	6	8	0	0	3	3	4	6	2	0	2	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test3:test2	35	34	35	34	1	1	8	8	1	15	1	1	4	1	4	6	0	0	1	0	0	0	1	0	0	1	14	1	1	4	1	4	6	0	0	1	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test4:test3	37	41	37	41	1	1	8	16	2	8	2	1	5	1	4	11	1	0	1	0	0	0	1	0	0	1	17	2	2	5	1	4	7	0	0	1	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test5:test4	47	48	47	48	1	1	8	24	2	15	2	1	6	1	4	13	1	0	1	0	0	0	1	0	0	1	20	3	3	6	1	4	8	0	0	1	0	0	0	1	0	0
fsession_test	fsession/bpf_fentry_test7:test5	22	22	22	22	1	1	0	0	3	4	0	0	2	2	4	4	1	0	1	0	0	0	1	0	0	2	3	0	0	2	2	4	4	3	0	1	0	0	0	1	0	0
get_cgroup_id_kern	tracepoint/syscalls/sys_enter_nanosleep:trace	13	13	13	13	1	1	0	0	2	1	0	0	1	1	4	1	0	2	0	0	0	0	1	0	0	2	1	0	0	1	1	4	1	0	2	0	0	0	0	1	0	0
get_func_args_fsession_test	fsession/bpf_fentry_test1:test1	61	49	61	49	1	1	24	24	18	16	2	3	3	4	2	7	0	4	1	0	0	0	1	0	0	19	9	2	3	0	1	2	7	0	4	1	0	0	0	1	0	0
get_func_args_test	fentry/bpf_fentry_test1:test1	49	48	49	48	1	1	24	24	16	10	1	3	3	4	2	5	0	4	0	0	0	0	1	0	0	15	10	1	3	3	4	2	5	0	4	0	0	0	0	1	0	0
get_func_args_test	fexit/bpf_fentry_test2:test2	72	71	72	71	1	1	32	32	19	21	3	4	4	5	2	8	0	5	0	0	0	0	1	0	0	18	21	3	4	4	5	2	8	0	5	0	0	0	0	1	0	0
get_func_args_test	fexit/bpf_modify_return_test:fexit_test	73	70	73	70	1	1	32	32	19	21	3	4	5	5	2	8	0	5	0	0	0	0	1	0	0	19	18	3	4	5	5	2	8	0	5	0	0	0	0	1	0	0
